412980501.235612,69
412980502.222351,69
412980503.242192,69
412980504.232553,69
412980505.963859,71
412980506.962539,71
412980507.958658,72
412980508.955049,74
412980509.954090,74
412980510.950298,75
412980511.949049,76
412980512.946707,76
412980513.944240,76
412980514.941740,77
412980515.939365,80
412980516.937221,80
412980517.934615,79
412980518.933023,78
412980519.929445,78
412980520.926956,78
412980522.923036,78
412980522.926002,80
412980523.919632,81
412980526.912158,81
412980526.914785,81
412980528.907346,81
412980529.905023,87
412980530.902342,85
412980531.899896,85
412980532.897596,85
412980534.892286,85
412980534.897115,86
412980535.890190,87
412980536.888906,87
412980537.885085,88
412980538.882691,89
412980539.880261,89
412980540.877775,90
412980541.875241,90
412980542.873063,91
412980543.870416,90
412980544.867960,89
412980545.865413,89
412980546.863000,89
412980547.860523,89
412980548.858783,89
412980549.856433,88
412980550.853137,88
412980551.850694,87
412980552.848225,86
412980554.843335,86
412980554.847006,86
412980555.841128,86
412980557.835787,86
412980557.839661,86
412980558.833676,86
412980561.826457,85
412980562.864519,86
412980562.951438,86
412980568.808743,86
412980570.803338,88
412980570.806603,89
412980571.801716,89
412980572.799040,88
412980574.793925,88
412980574.798659,86
412980575.791531,85
412980576.788982,87
412980577.786900,87
412980578.813948,85
412980580.779106,82
412980580.784065,80
412980581.776877,79
412980582.774345,79
412980583.771955,78
412980584.770709,76
412980585.766977,75
412980586.764426,75
412980587.761911,75
412980588.760538,74
412980589.757018,74
412980590.755844,72
412980591.753522,72
412980592.749672,72
412980593.747074,72
412980594.744844,71
412980595.742391,69
412980596.740185,69
412980597.737660,69
412980598.735026,69
412980599.732557,68
412980600.730073,68
412980601.727610,68
412980602.724799,67
412980603.723143,67
412980604.721528,67
412980606.716272,67
412980606.721182,68
412980607.713338,68
412980608.710912,68
412980609.708357,67
412980610.706781,68
412980611.703411,68
412980612.700879,71
412980613.698963,74
412980615.693353,77
412980615.696665,78
412980616.691045,79
412980618.685626,84
412980618.690515,86
412980619.683299,88
412980620.680812,88
412980621.678368,88
412980622.675957,88
412980623.673736,87
412980624.670720,87
412980625.668575,87
412980626.666096,87
412980627.663651,87
412980628.661211,87
412980630.661248,86
412980630.676920,85
412980639.681702,81
412980640.630904,73
412980641.629646,74
412980642.627013,75
412980643.624388,77
412980644.621655,77
412980645.619312,77
412980646.616879,77
412980647.614406,77
412980648.612269,74
412980649.610711,72
412980650.607563,71
412980651.604578,71
412980652.602377,73
412980653.599710,74
412980654.597353,74
412980655.596877,71
412980656.594418,68
412980657.589802,68
412980658.587417,69
412980659.584882,70
412980660.582391,72
412980661.583333,74
412980662.578564,76
412980663.575406,76
412980664.572930,75
412980665.570418,72
412980666.567827,69
412980667.565421,69
412980668.563222,68
412980669.560122,69
412980670.557612,69
412980671.555202,69
412980672.552782,70
412980673.550726,70
412980674.548120,71
412980675.545774,72
412980676.543029,73
412980678.538946,73
412980678.541838,73
412980680.532942,72
412980681.531488,71
412980681.534423,70
412980682.528369,70
412980683.525885,70
412980684.523401,71
412980685.521091,71
412980686.518519,72
412980687.516101,71
412980688.513834,69
412980689.510913,69
412980690.508611,71
412980691.506021,73
412980692.503685,74
412980693.501295,74
412980695.497628,74
412980695.502017,73
412980696.493903,73
412980697.491409,72
412980698.489207,71
412980700.484362,69
412980700.487692,69
412980701.548446,70
412981366.841275,69
412981366.844810,74
412981367.838928,74
412981368.837291,74
412981369.834710,74
412981370.832585,74
412981371.830872,74
412981372.827115,76
412981374.822414,75
412981374.825766,75
412981375.819770,75
412981377.816699,76
412981378.812716,77
412981379.810174,80
412981380.807713,81
412981383.800512,81
412981383.805231,82
412981384.797891,82
412981385.795393,82
412981386.792721,82
412981387.790282,82
412981388.787941,81
412981389.786305,80
412981390.784574,77
412981391.780636,76
412981392.778165,76
412981393.775769,76
412981394.773241,77
412981395.770722,78
412981396.768648,79
412981397.765684,82
412981398.763397,85
412981404.748616,88
412981405.748533,87
412981406.743619,81
412981407.741316,78
412981411.731324,75
412981411.736327,73
412981412.729005,73
412981413.727320,77
412981415.720269,78
412981415.722838,77
412981416.719354,77
412981417.716904,76
412981418.714214,76
412981419.711686,75
412981420.709293,75
412981422.705006,74
412981422.707645,75
412981425.697001,75
412981425.700428,75
412981427.691929,75
412981428.689944,70
412981428.694271,69
412981430.684536,68
412981432.679513,68
412981432.684347,67
412981433.677302,66
412981434.674804,65
412981435.674091,65
412981436.671356,65
412981437.667439,65
412981438.665022,65
412981439.662534,66
412981441.658486,66
